database,schema,table,layer,status,source_family,domain,row_count_live,row_count_error,bytes,column_count,grain,spine_wired,has_entity_grade_key,carries_measured_spine_edge,created,last_altered,data_quality_flags
LIBRARY_RAW,LANDING,PORTAL_CKA_TAMPA_OPEN_DATA_044202D137,landing,active,PORTAL_CKA,,42,,3072,13,one row = one record,False,False,False,2026-07-02 16:11:54.554000-07:00,2026-07-02 16:11:56.445000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_TAMPA_OPEN_DATA_8B7716D270,landing,active,PORTAL_CKA,,316,,8704,13,one row = one record,False,False,False,2026-07-02 16:18:50.247000-07:00,2026-07-02 16:18:52.042000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_2D99F866D7,landing,active,PORTAL_CKA,,602,,15360,8,one row = one record,False,False,False,2026-07-02 14:44:23.482000-07:00,2026-07-02 14:44:24.936000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_2DD6B565A7,landing,active,PORTAL_CKA,,24,,9728,9,one row = one record,False,False,False,2026-07-02 14:17:45.991000-07:00,2026-07-02 14:17:47.894000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_694F40A849,landing,active,PORTAL_CKA,,10,,117248,16,one row = one record,False,False,False,2026-07-02 14:12:39.909000-07:00,2026-07-02 14:12:41.722000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_FA3191E7A1,landing,active,PORTAL_CKA,,10000,,2869760,32,one row = one record,False,False,False,2026-07-02 15:25:53.639000-07:00,2026-07-02 15:25:55.886000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_COLORADO_INFORMA_1CF33FB763,landing,active,PORTAL_SOC,,2000,,44032,27,one row = one record,False,False,False,2026-06-23 22:45:12.056000-07:00,2026-07-01 09:08:08.676000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,landing,active,PORTAL_SOC,,118,,7168,9,one row = one record,False,False,False,2026-06-23 22:38:53.691000-07:00,2026-07-01 09:07:40.002000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_039AACD655,landing,active,PORTAL_CKA,,10000,,988160,64,one row = one record,False,False,False,2026-07-02 15:33:19.119000-07:00,2026-07-02 15:33:21.320000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_3BB10A6097,landing,active,PORTAL_CKA,,263,,22528,14,one row = one record,False,False,False,2026-07-02 14:38:07.111000-07:00,2026-07-02 14:38:08.800000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_9EB4920327,landing,active,PORTAL_CKA,,72,,14848,51,one row = one record,False,False,False,2026-07-02 14:29:19.272000-07:00,2026-07-02 14:29:20.796000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_322FDF0E2E,landing,active,PORTAL_CKA,,828,,12800,12,one row = one record,False,False,False,2026-07-02 14:47:36.205000-07:00,2026-07-02 14:47:38.020000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_68A8A0027A,landing,active,PORTAL_CKA,,10000,,6266368,15,one row = one record,False,False,False,2026-07-02 15:48:42.530000-07:00,2026-07-02 15:48:45.096000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_52A0E51ACA,landing,active,PORTAL_CKA,,15,,2560,8,one row = one record,False,False,False,2026-07-02 16:08:43.788000-07:00,2026-07-02 16:08:45.756000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_COLOMBIA_NATIONA_3C8F38B720,landing,active,PORTAL_SOC,,2000,,46592,12,one row = one record,False,False,False,2026-06-23 22:45:00.023000-07:00,2026-07-01 09:07:29.785000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_7B0A7183BD,landing,active,PORTAL_SOC,,527,,64512,98,one row = one record,False,False,False,2026-06-23 22:39:13.299000-07:00,2026-07-01 09:06:58.010000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_AA0AB39DEE,landing,active,PORTAL_SOC,,2000,,926208,28,one row = one record,False,True,False,2026-06-23 22:11:33.010000-07:00,2026-07-01 09:08:37.084000-07:00,
LIBRARY_RAW,LANDING,FED_CMS_MEDICARE_DIALYSIS_FACILITIES,landing,active,FED_CMS,,12456456,,362170368,16,,True,True,False,2026-08-06 12:46:08.834000-07:00,2026-08-06 12:47:11.098000-07:00,
LIBRARY_RAW,LANDING,FED_CMS_HOME_HEALTH,landing,active,FED_CMS,,12392,,3089408,99,one row = one home health agency (CCN),True,True,False,2026-06-24 15:15:27.379000-07:00,2026-07-12 12:08:56.108000-07:00,
LIBRARY_RAW,LANDING,FED_EIA861_SERVICE_TERRITORY,landing,active,FED_EIA861,,11775,,155648,9,,False,False,False,2026-08-05 14:38:37.924000-07:00,2026-08-05 14:38:39.369000-07:00,
LIBRARY_RAW,LANDING,FED_EPA_ICIS_AIR_ICIS_AIR_POLLUTANTS,landing,active,FED_EPA,,978398,,7668736,10,,False,False,False,2026-08-05 14:42:36.634000-07:00,2026-08-05 14:42:44.814000-07:00,
LIBRARY_RAW,LANDING,FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,landing,active,FED_EPA,,15432737,,464714240,41,,True,True,False,2026-08-06 12:28:00.212000-07:00,2026-08-06 12:30:40.238000-07:00,
LIBRARY_RAW,LANDING,FED_EPA_TRI_BASIC_2023,landing,active,FED_EPA,,78647,,8706048,125,,True,True,False,2026-07-26 13:45:52.454000-07:00,2026-07-26 13:46:01.983000-07:00,
LIBRARY_RAW,LANDING,FED_FEC_LEADERSHIP_PAC,landing,active,FED_FEC,,8619,,171520,10,one row = one candidate-to-committee linkage,False,False,False,2026-07-27 12:54:39.363000-07:00,2026-07-27 12:54:41.394000-07:00,
LIBRARY_RAW,LANDING,FED_GOOGLE_POLADS_GEO_SPEND,landing,active,FED_GOOGLE,,1289,,36352,26,,False,False,False,2026-08-05 14:38:35.381000-07:00,2026-08-05 14:38:37.959000-07:00,
LIBRARY_RAW,LANDING,FED_SBA_PPP_LOANS_150K_PLUS,landing,active,FED_SBA,,968524,,78779904,56,,False,False,False,2026-08-07 21:55:21.837000-07:00,2026-08-07 21:55:41.917000-07:00,
LIBRARY_RAW,LANDING,FED_WQP_MONITORING_STATIONS,landing,active,FED_WQP,,5818,,330240,40,,False,False,False,2026-08-07 21:42:36.803000-07:00,2026-08-07 21:42:38.670000-07:00,
LIBRARY_RAW,LANDING,INTL_AR_DATOSGOB,landing,active,INTL_AR,,3556,,337920,18,"varies by API endpoint (dataset, time-series observation, electoral result, budget line, territorial unit)",False,False,False,2026-07-02 11:38:57.035000-07:00,2026-07-12 12:09:04.095000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_32D5FF05CA,landing,active,PORTAL_ARC,,100,,49152,123,one row = one record,False,False,False,2026-06-23 22:19:29.415000-07:00,2026-07-01 09:07:33.758000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_795533139C,landing,active,PORTAL_ARC,,100,,49152,123,one row = one record,False,False,False,2026-06-23 22:15:12.506000-07:00,2026-07-01 09:08:01.969000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,landing,active,PORTAL_ARC,,2000,,924160,73,one row = one record,False,True,False,2026-06-23 21:57:39.109000-07:00,2026-07-01 09:07:26.240000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,landing,active,PORTAL_ARC,,2000,,1020416,79,one row = one record,False,True,False,2026-06-23 21:59:39.092000-07:00,2026-07-01 09:08:32.126000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_6D1B83AC0A,landing,active,PORTAL_CKA,,115,,34816,28,one row = one record,False,False,False,2026-07-02 14:33:05.015000-07:00,2026-07-02 14:33:07.063000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_E846782F2C,landing,active,PORTAL_CKA,,133,,37888,39,one row = one record,False,False,False,2026-07-02 14:33:16.975000-07:00,2026-07-02 14:33:18.821000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_803D29BFE0,landing,active,PORTAL_CKA,,41,,3072,11,one row = one record,False,False,False,2026-07-02 16:11:46.239000-07:00,2026-07-02 16:11:48.186000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_00FF03B195,landing,active,PORTAL_CKA,,37,,4608,10,one row = one record,False,False,False,2026-07-02 14:20:58.518000-07:00,2026-07-02 14:21:00.425000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6D76BCB39C,landing,active,PORTAL_CKA,,5,,5632,14,one row = one record,False,False,False,2026-07-02 14:10:11.246000-07:00,2026-07-02 14:10:12.820000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_327D0E821D,landing,active,PORTAL_SOC,,2000,,143360,22,one row = one record,False,False,False,2026-06-23 22:39:52.140000-07:00,2026-07-01 09:08:12.124000-07:00,
LIBRARY_RAW,LANDING,INTL_ADB_DATA,landing,active,INTL_ADB,,41,,1536,13,one row = one project or one country-indicator-year observation,False,False,False,2026-07-02 11:34:55.255000-07:00,2026-07-12 12:09:06.092000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_672C54ADB5,landing,active,PORTAL_ARC,,1574,,244736,37,one row = one record,False,False,False,2026-06-23 22:31:10.424000-07:00,2026-07-01 09:07:22.176000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_LA_COUNTY_OPEN_D_75836D970C,landing,active,PORTAL_ARC,,2000,,212992,16,one row = one record,False,False,False,2026-06-23 22:35:32.957000-07:00,2026-07-01 09:08:14.278000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,landing,active,PORTAL_ARC,,1958,,987648,79,one row = one record,False,True,False,2026-06-23 21:55:39.822000-07:00,2026-07-01 09:08:14.445000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_81EB8BA37C,landing,active,PORTAL_ARC,,2000,,490496,124,one row = one record,False,True,False,2026-06-23 22:04:26.165000-07:00,2026-07-01 09:08:17.154000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B8BE43CF1C,landing,active,PORTAL_ARC,,2000,,759808,77,one row = one record,False,True,False,2026-06-23 21:57:07.842000-07:00,2026-07-01 09:07:00.806000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_CF1942A6CE,landing,active,PORTAL_ARC,,2000,,736256,71,one row = one record,False,True,False,2026-06-23 21:57:31.613000-07:00,2026-07-01 09:07:24.263000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_WISCONSIN_OPEN_D_717F8037EB,landing,active,PORTAL_ARC,,9,,6656,45,one row = one record,False,True,False,2026-06-23 21:30:59.591000-07:00,2026-07-01 09:08:08.109000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E,landing,active,PORTAL_CKA,,10000,,1061888,66,one row = one record,False,False,False,2026-07-02 15:52:53.003000-07:00,2026-07-02 15:52:55.741000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_DB29EC5366,landing,active,PORTAL_CKA,,10000,,730624,22,one row = one record,False,False,False,2026-07-02 15:59:41.823000-07:00,2026-07-02 15:59:44.034000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_3B70AD4F80,landing,active,PORTAL_CKA,,7754,,972800,37,one row = one record,False,False,False,2026-07-02 15:19:29.263000-07:00,2026-07-02 15:19:31.335000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_7362EBC06F,landing,active,PORTAL_CKA,,9081,,598016,12,one row = one record,False,False,False,2026-07-02 16:37:24.588000-07:00,2026-07-02 16:37:26.444000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_DE246C30F5,landing,active,PORTAL_CKA,,52,,7680,14,one row = one record,False,False,False,2026-07-02 16:12:41.927000-07:00,2026-07-02 16:12:43.654000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_082D7A8847,landing,active,PORTAL_CKA,,2220,,139776,54,one row = one record,False,False,False,2026-07-02 15:03:53.991000-07:00,2026-07-02 15:03:56.494000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_B65187987B,landing,active,PORTAL_CKA,,10000,,462848,16,one row = one record,False,False,False,2026-07-02 16:47:35.164000-07:00,2026-07-02 16:47:37.422000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_FA2A7705EC,landing,active,PORTAL_CKA,,3,,1536,8,one row = one record,False,False,False,2026-07-02 14:09:02.128000-07:00,2026-07-02 14:09:04.286000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_5A83580B83,landing,active,PORTAL_CKA,,445,,29696,21,one row = one record,False,False,False,2026-07-02 14:42:02.250000-07:00,2026-07-02 14:42:04.470000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_F1DA76157B,landing,active,PORTAL_CKA,,45,,14848,6,one row = one record,False,False,False,2026-07-02 14:22:05.195000-07:00,2026-07-02 14:22:07.690000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_822E5DBA4C,landing,active,PORTAL_CKA,,1002,,67072,24,one row = one record,False,False,False,2026-07-02 14:48:52.579000-07:00,2026-07-02 14:48:54.244000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_B78655DE4F,landing,active,PORTAL_CKA,,70,,7168,15,one row = one record,False,False,False,2026-07-02 14:29:30.704000-07:00,2026-07-02 14:29:32.292000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_DATALA_LOS_ANGEL_DC3670AFE1,landing,active,PORTAL_SOC,,2000,,252416,24,one row = one record,False,False,False,2026-06-23 22:44:18.344000-07:00,2026-07-01 09:08:29.568000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_OPEN_DATA_BR_21BB19A94A,landing,active,PORTAL_SOC,,2000,,137216,15,one row = one record,False,False,False,2026-06-23 22:45:27.339000-07:00,2026-07-01 09:07:53.391000-07:00,
LIBRARY_RAW,LANDING,TX_LOBBY_COVER,landing,active,TX_LOBBY,,283803,,13342720,49,one row = one form la cover sheet totals (one row per lobby activity report filed) record,False,False,False,2026-08-05 14:30:41.423000-07:00,2026-08-05 14:30:54.084000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_74D9616143,landing,active,PORTAL_ARC,,2000,,330240,80,one row = one record,False,True,False,2026-06-23 21:37:09.769000-07:00,2026-07-01 09:08:16.107000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_4FB5EA68FC,landing,active,PORTAL_ARC,,2000,,927232,77,one row = one record,False,True,False,2026-06-23 22:00:05.771000-07:00,2026-07-01 09:07:25.538000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_D4FFB81E01,landing,active,PORTAL_ARC,,361,,236032,78,one row = one record,False,True,False,2026-06-23 21:51:02.433000-07:00,2026-07-01 09:07:41.902000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_F9376D5072,landing,active,PORTAL_ARC,,2000,,726016,66,one row = one record,False,True,False,2026-06-23 21:57:16.025000-07:00,2026-07-01 09:07:51.746000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_721BEBB7DF,landing,active,PORTAL_CKA,,10000,,666624,23,one row = one record,False,False,False,2026-07-02 16:46:36.171000-07:00,2026-07-02 16:46:37.977000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_7880B791DF,landing,active,PORTAL_CKA,,10000,,2622976,24,one row = one record,False,False,False,2026-07-02 15:45:35.019000-07:00,2026-07-02 15:45:36.997000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_316A5ACD77,landing,active,PORTAL_CKA,,9994,,276992,10,one row = one record,False,False,False,2026-07-02 15:57:15.756000-07:00,2026-07-02 15:57:17.558000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_9CCBEFBACC,landing,active,PORTAL_CKA,,10000,,668160,77,one row = one record,False,False,False,2026-07-02 15:30:29.129000-07:00,2026-07-02 15:30:31.598000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_C12AC76E17,landing,active,PORTAL_CKA,,54,,7168,14,one row = one record,False,False,False,2026-07-02 14:28:22.477000-07:00,2026-07-02 14:28:24.101000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_COLORADO_INFORMA_1D5CFAD830,landing,active,PORTAL_SOC,,2000,,211968,77,one row = one record,False,False,False,2026-06-23 22:43:23.617000-07:00,2026-07-01 09:07:01.232000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_1A3EDE9CAD,landing,active,PORTAL_SOC,,643,,30208,12,one row = one record,False,True,False,2026-06-23 21:44:18.458000-07:00,2026-07-01 09:07:39.712000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_37575AD872,landing,active,PORTAL_SOC,,559,,81920,100,one row = one record,False,False,False,2026-06-23 22:50:52.065000-07:00,2026-07-01 09:07:32.147000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,landing,active,PORTAL_SOC,,118,,7168,9,one row = one record,False,False,False,2026-06-23 22:42:25.048000-07:00,2026-07-01 09:08:10.851000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_F7CB1E8C0D,landing,active,PORTAL_SOC,,2000,,264704,37,one row = one record,False,True,False,2026-06-23 21:41:07.283000-07:00,2026-07-01 09:08:34.512000-07:00,
LIBRARY_RAW,LANDING,XC_CENSUS_CB_ZCTA,landing,active,XC_CENSUS,,33791,,51358208,12,,False,False,False,2026-08-22 12:42:28.044000-07:00,2026-08-22 12:42:56.355000-07:00,
LIBRARY_RAW,LANDING,XC_OWID_AI_INCIDENTS_ANNUAL,landing,active,XC_OWID,,14,,1536,7,"One row = entity (Global/World) per year, with a count of reported AI incidents & controversies.",False,False,False,2026-06-27 19:57:13.901000-07:00,2026-07-12 12:08:54.174000-07:00,
LIBRARY_RAW,LANDING,XC_ROR_RESEARCH_ORGANIZATIONS,landing,active,XC_ROR,,135710,,13567488,38,,False,False,False,2026-08-07 13:23:16.815000-07:00,2026-08-07 13:23:23.931000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_26625D455C,landing,active,PORTAL_CKA,,49,,11776,48,one row = one record,False,False,False,2026-07-02 14:23:51.757000-07:00,2026-07-02 14:23:53.558000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_EAC54ADE9A,landing,active,PORTAL_CKA,,10000,,17739264,12,one row = one record,False,False,False,2026-07-02 15:40:27.778000-07:00,2026-07-02 15:40:31.748000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_CONNECTICUT_OPEN_55FF4E7BA7,landing,active,PORTAL_SOC,,23,,3584,13,one row = one record,False,False,False,2026-06-23 22:47:07.121000-07:00,2026-07-01 09:07:01.638000-07:00,
LIBRARY_STAGING,SEEDS,SEED_COMPLIANCE_EVENTS,staging,active,,,17,,5632,9,,False,False,False,2026-06-10 12:34:35.815000-07:00,2026-06-12 13:08:45.225000-07:00,
LIBRARY_STAGING,SEEDS,SEED_XWALK_ZCTA_COUNTY,staging,active,,,46960,,359424,7,,False,False,False,2026-06-14 13:04:35.273000-07:00,2026-06-14 13:05:12.457000-07:00,
LIBRARY_STAGING,DBT_CROGERS,FACET_VOCAB_JOINKEY,staging,active,,,21,,1024,2,,False,False,False,2026-07-29 10:40:49.181000-07:00,2026-07-29 10:40:54.057000-07:00,
LIBRARY_STAGING,SEEDS,SEED_EFTA_OBLIGATIONS,staging,active,,,3,,2560,8,,False,False,False,2026-06-10 12:34:35.833000-07:00,2026-06-12 13:08:45.338000-07:00,
LIBRARY_STAGING,DBT_CROGERS,NICKNAME_MAP,staging,active,,,104,,2048,2,,False,False,False,2026-07-29 10:40:49.844000-07:00,2026-07-29 10:40:54.621000-07:00,
LIBRARY_STAGING,SEEDS,SEED_DIM_COUNTY,staging,active,,,3222,,96768,8,,False,False,False,2026-06-14 13:04:34.511000-07:00,2026-06-14 13:04:38.676000-07:00,
LIBRARY_STAGING,DBT_CROGERS,FACET_VOCAB_JURISDICTION,staging,active,,,5,,1024,2,,False,False,False,2026-07-29 10:40:50.040000-07:00,2026-07-29 10:40:54.305000-07:00,
LIBRARY_STAGING,SEEDS,SEED_DIM_STATE,staging,active,,,56,,2048,4,,False,False,False,2026-06-14 13:04:34.467000-07:00,2026-06-14 13:04:37.386000-07:00,
LIBRARY_STAGING,DBT_CROGERS,FACET_VOCAB_DOMAIN,staging,active,,,23,,1536,2,,False,False,False,2026-07-29 10:40:49.532000-07:00,2026-07-29 10:40:54.218000-07:00,
LIBRARY_STAGING,SEEDS,SEED_DIM_TRACT,staging,active,,,85391,,2160640,8,,False,False,False,2026-06-14 13:04:35.417000-07:00,2026-06-14 13:05:53.484000-07:00,
LIBRARY_STAGING,DBT_CROGERS,FACET_VOCAB_THEME,staging,active,,,10,,1024,2,,False,False,False,2026-07-29 10:40:49.442000-07:00,2026-07-29 10:40:53.769000-07:00,
LIBRARY_MARTS,EDUCATION,EDUCATION__FED_ED_COLLEGE_SCORECARD_INSTITUTION,mart,active,,EDUCATION,6273,,1031168,66,,False,False,False,2026-08-10 10:14:24.938000-07:00,2026-08-10 10:14:27.776000-07:00,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_SBA_LOANS,mart,active,,ECONOMICS,2174502,,85786112,30,one row = one SBA loan,False,False,False,2026-07-30 11:39:20.279000-07:00,2026-07-30 11:39:39.302000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,mart,active,,HEALTH,503917,,43416064,212,,False,True,False,2026-08-22 12:47:56.922000-07:00,2026-08-22 12:48:36.125000-07:00,3 column(s) flagged in COLUMN_TRUST registry: PI_MEASURE_ID_20=a; PI_MEASURE_ID_21=a; QUALITY_MEASURE_ID_12=a
LIBRARY_MARTS,HEALTH,HEALTH__FED_VA_SUICIDE_APPENDIX,mart,active,,HEALTH,144,,12800,13,one row = one entity-year observation,False,False,False,2026-08-06 13:05:19.716000-07:00,2026-08-06 13:05:20.672000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__ST_OEHHA_PROPOSITION_65_LIST,mart,active,,HEALTH,952,,58880,12,chemical,False,False,False,2026-08-09 21:50:01.636000-07:00,2026-08-09 21:50:02.594000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_PROGRAM_SUBPARTS,mart,active,,ENVIRONMENT,190980,,4051968,5,,False,False,False,2026-08-06 12:57:56.680000-07:00,2026-08-06 12:57:58.516000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_USGS_ORPHANED_OIL_GAS_WELLS,mart,active,,ENVIRONMENT,117672,,9734144,27,,False,False,False,2026-08-10 10:14:22.572000-07:00,2026-08-10 10:14:25.643000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__INTL_GLOBAL_WITNESS_DEFENDERS,mart,active,,ENVIRONMENT,232,,28160,11,"one row = one incident or defender case (killing, disappearance, or attack)",False,False,False,2026-08-10 21:50:54.708000-07:00,2026-08-10 21:51:11.019000-07:00,
LIBRARY_MARTS,FINANCE,FINANCE__FED_SEC_13F_FILERS,mart,active,,FINANCE,344109,,21449728,22,,False,False,False,2026-08-10 21:50:55.270000-07:00,2026-08-10 21:51:21.422000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS,mart,active,,HEALTH,9175,,786944,39,,False,True,False,2026-08-10 21:50:59.376000-07:00,2026-08-10 21:51:23.796000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_FDA_DEVICE_510K,mart,active,,HEALTH,175686,,24510976,25,510(k) clearance decisions (in RAW:results),False,False,False,2026-08-09 22:11:29.507000-07:00,2026-08-09 22:11:37.958000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_FDA_MAUDE,mart,active,,HEALTH,2743561,,99384320,27,device adverse event reports (in RAW:results),False,False,False,2026-08-09 22:13:55.616000-07:00,2026-08-09 22:14:54.765000-07:00,2 column(s) flagged in COLUMN_TRUST registry: BASELINE_510K_NUMBER=c; EVENT_KEY=c
LIBRARY_MARTS,HEALTH,HEALTH__INTL_HEALTHCANADA_DPD_DRUG,mart,active,,HEALTH,13383,,459264,17,,False,False,False,2026-08-10 10:14:21.679000-07:00,2026-08-10 10:14:22.739000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__FJC_JUDGE,mart,active,,POLITICS,4067,,149504,12,,False,False,False,2026-06-30 20:47:42.853000-07:00,2026-07-12 12:08:47.650000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__JCS_MEDIANS,mart,active,,POLITICS,102,,4096,8,,False,False,False,2026-06-30 21:08:25.743000-07:00,2026-07-12 12:08:42.955000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,mart,active,,HEALTH,1932840,,17533952,16,,False,False,False,2026-08-22 17:21:16.597000-07:00,2026-08-22 17:21:23.429000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,mart,active,,HEALTH,1296739,,145361920,81,one row = one rendering provider (NPI) for a given calendar year,False,True,False,2026-08-22 12:47:56.934000-07:00,2026-08-22 12:50:10.277000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,mart,active,,POLITICS,85765,,3935232,26,one row = one lobbying registration change log record,False,False,False,2026-08-09 21:30:17.281000-07:00,2026-08-09 21:30:18.687000-07:00,
LIBRARY_MARTS,REFERENCE,REFERENCE__FED_ITIS_OTHER_SOURCES,mart,active,,REFERENCE,1071,,82432,12,,False,False,False,2026-08-10 08:34:19.319000-07:00,2026-08-10 08:34:20.127000-07:00,
LIBRARY_MARTS,TIMELINE,TIMELINE__REVIEW_INDEX,mart,active,,TIMELINE,197,,6144,5,,False,False,False,2026-08-21 18:33:43.491000-07:00,2026-08-21 18:33:44.722000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__IRS527_8871_ORGS,mart,active,,POLITICS,77591,,12285440,20,one row = one form 8871 initial/amended/final notice (organization registry),False,True,False,2026-08-09 21:29:21.993000-07:00,2026-08-09 21:29:23.726000-07:00,
