model,family,class,slot,status
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,how_many,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,row_count_vs_published,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,freshness,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,grain_integrity,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,id_integrity,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,rank_in_family,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,share_of_family,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,by_time,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,first_last,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,gaps,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,seasonality,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,births,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,deaths,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,age_distribution,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,by_state,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,by_county_city,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,map_points,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,geo_concentration,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,mix_by_code,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,mix_over_time,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,code_concentration,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,total_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,typical_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,money_distribution,hole:no-money-column
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,money_top_share,hole:no-money-column
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,round_numbers,hole:no-money-column
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,size_distribution,ready
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,per_person,hole:no-population-column
stg_portal_arc_wisconsin_open_d_5206358bdd__records,provider,noun,flag_rates,hole:no-flag-column
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,how_many,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,row_count_vs_published,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,freshness,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,grain_integrity,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,id_integrity,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,rank_in_family,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,share_of_family,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,by_time,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,first_last,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,gaps,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,seasonality,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,births,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,deaths,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,age_distribution,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,by_state,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,by_county_city,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,map_points,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,geo_concentration,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,mix_by_code,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,mix_over_time,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,code_concentration,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,total_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,typical_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,money_distribution,hole:no-money-column
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,money_top_share,hole:no-money-column
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,round_numbers,hole:no-money-column
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,size_distribution,ready
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,per_person,hole:no-population-column
stg_portal_arc_wisconsin_open_d_601e691159__providers,provider,noun,flag_rates,hole:no-flag-column
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,how_many,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,row_count_vs_published,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,freshness,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,grain_integrity,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,id_integrity,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,rank_in_family,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,share_of_family,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,by_time,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,first_last,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,gaps,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,seasonality,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,births,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,deaths,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,age_distribution,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,by_state,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,by_county_city,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,map_points,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,geo_concentration,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,mix_by_code,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,mix_over_time,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,code_concentration,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,total_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,typical_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,money_distribution,hole:no-money-column
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,money_top_share,hole:no-money-column
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,round_numbers,hole:no-money-column
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,size_distribution,ready
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,per_person,hole:no-population-column
stg_portal_arc_wisconsin_open_d_717f8037eb__records,facility,noun,flag_rates,hole:no-flag-column
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,how_many,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,row_count_vs_published,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,freshness,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,grain_integrity,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,id_integrity,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,rank_in_family,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,share_of_family,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,by_time,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,first_last,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,gaps,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,seasonality,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,births,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,deaths,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,age_distribution,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,by_state,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,by_county_city,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,map_points,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,geo_concentration,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,mix_by_code,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,mix_over_time,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,code_concentration,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,total_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,typical_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,money_distribution,hole:no-money-column
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,money_top_share,hole:no-money-column
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,round_numbers,hole:no-money-column
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,size_distribution,ready
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,per_person,hole:no-population-column
stg_portal_arc_wisconsin_open_d_b2efa24715__records,provider,noun,flag_rates,hole:no-flag-column
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,how_many,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,row_count_vs_published,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,freshness,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,grain_integrity,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,id_integrity,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,rank_in_family,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,share_of_family,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,by_time,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,first_last,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,gaps,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,seasonality,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,births,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,deaths,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,age_distribution,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,by_state,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,by_county_city,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,map_points,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,geo_concentration,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,mix_by_code,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,mix_over_time,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,code_concentration,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,total_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,typical_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,money_distribution,hole:no-money-column
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,money_top_share,hole:no-money-column
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,round_numbers,hole:no-money-column
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,size_distribution,ready
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,per_person,hole:no-population-column
stg_portal_arc_wisconsin_open_d_cb1509f410__records,facility,noun,flag_rates,hole:no-flag-column
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,how_many,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,row_count_vs_published,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,freshness,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,grain_integrity,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,id_integrity,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,rank_in_family,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,share_of_family,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,by_time,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,first_last,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,gaps,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,seasonality,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,births,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,deaths,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,age_distribution,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,by_state,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,by_county_city,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,map_points,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,geo_concentration,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,mix_by_code,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,mix_over_time,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,code_concentration,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,total_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,typical_money,hole:no-money-column
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,money_distribution,hole:no-money-column
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,money_top_share,hole:no-money-column
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,round_numbers,hole:no-money-column
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,size_distribution,ready
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,per_person,hole:no-population-column
stg_portal_arc_wisconsin_open_d_d05399642c__records,provider,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,id_integrity,hole:no-id-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,by_time,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,first_last,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,gaps,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,seasonality,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,births,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,deaths,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,age_distribution,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,map_points,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,mix_by_code,hole:no-code-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,mix_over_time,hole:no-code-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,code_concentration,hole:no-code-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_0012b002be__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,id_integrity,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,by_time,hole:no-date-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,first_last,hole:no-date-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,gaps,hole:no-date-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,seasonality,hole:no-date-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,births,hole:no-date-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,deaths,hole:no-date-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,age_distribution,hole:no-date-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,map_points,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,mix_by_code,hole:no-code-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,mix_over_time,hole:no-code-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,code_concentration,hole:no-code-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_0ced34c7c1__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,how_many,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,freshness,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,id_integrity,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,by_time,hole:no-date-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,first_last,hole:no-date-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,gaps,hole:no-date-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,seasonality,hole:no-date-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,births,hole:no-date-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,deaths,hole:no-date-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,age_distribution,hole:no-date-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,by_state,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,map_points,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,mix_by_code,hole:no-code-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,mix_over_time,hole:no-code-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,code_concentration,hole:no-code-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,size_distribution,ready
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_0f7b6b1f80__records,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,id_integrity,hole:no-id-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,by_time,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,first_last,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,gaps,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,seasonality,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,births,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,deaths,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,age_distribution,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,map_points,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,mix_by_code,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,mix_over_time,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,code_concentration,ready
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_1321cb60b5__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,id_integrity,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,by_time,hole:no-date-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,first_last,hole:no-date-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,gaps,hole:no-date-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,seasonality,hole:no-date-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,births,hole:no-date-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,deaths,hole:no-date-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,age_distribution,hole:no-date-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,map_points,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,mix_by_code,hole:no-code-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,mix_over_time,hole:no-code-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,code_concentration,hole:no-code-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_236a5362b9__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,id_integrity,hole:no-id-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,rank_in_family,ready
