table,date_col,year,rows,table_rows,first_year,last_year,years_dead,vintage_label
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2015,30,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2016,69,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2017,24,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2018,13,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2019,32,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2020,26,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2021,56,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2022,48,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2023,56,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2024,112,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2025,61,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2026,138,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,END_DATE,2027,30,25929,2000,2027,-1,FED_TRADE_CONSOLIDATED_SCREENING_LIST END_DATE 2000-2027
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1970,217,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1971,206,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1972,216,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1973,208,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1974,208,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1975,195,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1976,204,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1977,185,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1978,184,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1979,158,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1980,192,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1981,146,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1982,153,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1983,156,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1984,135,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1985,146,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1986,137,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1987,157,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1988,111,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1989,92,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1990,95,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1991,58,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1992,79,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1993,54,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1994,49,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1995,28,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1996,35,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1997,25,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1998,13,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,1999,17,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,2000,9,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,2001,8,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,2002,9,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,2003,6,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,2004,1,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TRADE_CONSOLIDATED_SCREENING_LIST,DATES_OF_BIRTH,2006,1,25929,1970,2003,23,FED_TRADE_CONSOLIDATED_SCREENING_LIST DATES_OF_BIRTH 1970-2003
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2001,190,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2002,189,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2003,184,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2004,183,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2005,202,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2006,180,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2007,180,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2008,185,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2009,191,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2010,195,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2011,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2012,192,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2013,192,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2014,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2015,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2016,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2017,195,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2018,192,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2019,192,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2020,200,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2021,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2022,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2023,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2024,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2025,204,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_AVG_INTEREST_RATES,RECORD_DATE,2026,83,4961,2001,2026,0,FED_TREASURY_AVG_INTEREST_RATES RECORD_DATE 2001-2026
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1970,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1971,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1972,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1973,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1974,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1975,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1976,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1977,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1978,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1979,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1980,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1981,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1982,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1983,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1984,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1985,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1986,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1987,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1988,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1989,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1990,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1991,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1992,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1993,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1994,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1995,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1996,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1997,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1998,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,1999,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2000,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2001,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2002,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2003,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2004,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2005,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2006,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2007,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2008,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2009,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2010,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2011,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2012,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2013,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2014,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2015,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2016,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2017,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2018,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2019,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2020,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2021,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2022,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2023,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2024,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_OUTSTANDING,RECORD_DATE,2025,1,237,1970,2025,1,FED_TREASURY_DEBT_OUTSTANDING RECORD_DATE 1970-2025
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,1993,191,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,1994,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,1995,250,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,1996,252,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,1997,248,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,1998,249,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,1999,249,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2000,250,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2001,247,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2002,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2003,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2004,253,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2005,250,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2006,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2007,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2008,252,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2009,252,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2010,252,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2011,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2012,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2013,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2014,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2015,252,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2016,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2017,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
FED_TREASURY_DEBT_TO_PENNY,RECORD_DATE,2018,251,8329,1993,2026,0,FED_TREASURY_DEBT_TO_PENNY RECORD_DATE 1993-2026
